	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
3553	853	DeBERTa-base	random	150	0.522	0.489	853.000
3554	854	BERT-large	random	150	0.573	0.547	854.000
3555	855	DeBERTa-large	random	150	0.742	0.734	855.000
3556	856	RoBERTa-large	random	150	0.462	0.389	856.000
3557	857	RoBERTa-large	random	150	0.478	0.434	857.000
3558	858	DeBERTa-base	random	150	0.533	0.487	858.000
3559	859	DeBERTa-base	random	150	0.580	0.564	859.000
3560	860	BERT-base	random	150	0.516	0.442	860.000
3561	861	BERT-base	random	150	0.480	0.399	861.000
3562	862	DeBERTa-large	random	150	0.804	0.804	862.000
3563	863	BERT-base	random	150	0.549	0.532	863.000
3564	864	DeBERTa-large	random	150	0.736	0.722	864.000
3565	865	RoBERTa-large	random	150	0.431	0.398	865.000
3566	866	BERT-large	random	150	0.507	0.445	866.000
3567	867	BERT-large	random	150	0.509	0.421	867.000
3568	868	RoBERTa-base	random	150	0.584	0.572	868.000
3569	869	RoBERTa-large	random	150	0.513	0.485	869.000
3570	870	RoBERTa-base	random	150	0.593	0.589	870.000
3571	871	RoBERTa-large	random	150	0.556	0.557	871.000
3572	872	DeBERTa-base	random	150	0.562	0.502	872.000
3573	873	DeBERTa-large	random	150	0.780	0.781	873.000
3574	874	DeBERTa-base	random	150	0.547	0.487	874.000
3575	875	BERT-base	random	150	0.533	0.486	875.000
3576	876	BERT-base	random	150	0.516	0.419	876.000
3577	877	DeBERTa-base	random	150	0.609	0.585	877.000
3578	878	RoBERTa-base	random	150	0.558	0.550	878.000
3579	879	DeBERTa-large	random	150	0.747	0.738	879.000
3580	880	BERT-large	random	150	0.507	0.451	880.000
3581	881	RoBERTa-base	random	150	0.578	0.573	881.000
3582	882	DeBERTa-large	random	150	0.782	0.781	882.000
3583	883	DeBERTa-base	random	150	0.598	0.588	883.000
3584	884	BERT-base	random	150	0.569	0.539	884.000
3585	885	DeBERTa-large	random	150	0.784	0.783	885.000
3586	886	RoBERTa-base	random	150	0.578	0.547	886.000
3587	887	BERT-base	random	150	0.549	0.521	887.000
3588	888	BERT-large	random	150	0.587	0.559	888.000
3589	889	RoBERTa-base	random	150	0.547	0.524	889.000
3590	890	DeBERTa-base	random	150	0.542	0.533	890.000
3591	891	RoBERTa-large	random	150	0.509	0.434	891.000
3592	892	BERT-large	random	150	0.522	0.418	892.000
3593	893	DeBERTa-large	random	150	0.747	0.743	893.000
3594	894	DeBERTa-large	random	150	0.771	0.771	894.000
3595	895	RoBERTa-base	random	150	0.540	0.536	895.000
3596	896	RoBERTa-base	random	150	0.547	0.536	896.000
3597	897	DeBERTa-base	random	150	0.564	0.533	897.000
3598	898	RoBERTa-large	random	150	0.509	0.501	898.000
3599	899	RoBERTa-base	random	150	0.524	0.521	899.000
3600	900	RoBERTa-large	random	160	0.378	0.254	900.000
3601	901	DeBERTa-base	random	160	0.520	0.470	901.000
3602	902	DeBERTa-large	random	160	0.764	0.762	902.000
3603	903	RoBERTa-large	random	160	0.564	0.473	903.000
3604	904	BERT-large	random	160	0.540	0.454	904.000
3605	905	RoBERTa-large	random	160	0.536	0.501	905.000
3606	906	BERT-base	random	160	0.500	0.405	906.000
3607	907	RoBERTa-base	random	160	0.576	0.567	907.000
3608	908	DeBERTa-base	random	160	0.547	0.540	908.000
3609	909	RoBERTa-base	random	160	0.562	0.536	909.000
3610	910	DeBERTa-large	random	160	0.767	0.765	910.000
3611	911	BERT-base	random	160	0.502	0.439	911.000
3612	912	RoBERTa-large	random	160	0.558	0.529	912.000
3613	913	BERT-large	random	160	0.544	0.497	913.000
3614	914	RoBERTa-large	random	160	0.493	0.447	914.000
3615	915	BERT-base	random	160	0.467	0.385	915.000
3616	916	DeBERTa-base	random	160	0.553	0.527	916.000
3617	917	RoBERTa-base	random	160	0.538	0.506	917.000
3618	918	DeBERTa-large	random	160	0.782	0.784	918.000
3619	919	BERT-large	random	160	0.533	0.446	919.000
3620	920	DeBERTa-base	random	160	0.582	0.546	920.000
3621	921	RoBERTa-base	random	160	0.567	0.554	921.000
3622	922	BERT-base	random	160	0.551	0.502	922.000
3623	923	DeBERTa-base	random	160	0.553	0.529	923.000
3624	924	BERT-large	random	160	0.540	0.521	924.000
3625	925	BERT-large	random	160	0.551	0.527	925.000
3626	926	RoBERTa-large	random	160	0.476	0.466	926.000
3627	927	BERT-base	random	160	0.564	0.529	927.000
3628	928	DeBERTa-large	random	160	0.731	0.726	928.000
3629	929	RoBERTa-large	random	160	0.382	0.292	929.000
3630	930	DeBERTa-large	random	160	0.776	0.774	930.000
3631	931	BERT-large	random	160	0.571	0.531	931.000
3632	932	RoBERTa-base	random	160	0.520	0.514	932.000
3633	933	DeBERTa-large	random	160	0.744	0.739	933.000
3634	934	RoBERTa-base	random	160	0.571	0.572	934.000
3635	935	DeBERTa-base	random	160	0.582	0.555	935.000
3636	936	DeBERTa-large	random	160	0.751	0.743	936.000
3637	937	DeBERTa-base	random	160	0.536	0.503	937.000
3638	938	DeBERTa-base	random	160	0.653	0.646	938.000
3639	939	RoBERTa-base	random	160	0.542	0.537	939.000
3640	940	RoBERTa-large	random	160	0.533	0.467	940.000
3641	941	DeBERTa-base	random	160	0.524	0.446	941.000
3642	942	BERT-base	random	160	0.531	0.470	942.000
3643	943	BERT-base	random	160	0.516	0.428	943.000
3644	944	BERT-base	random	160	0.520	0.460	944.000
3645	945	DeBERTa-large	random	160	0.758	0.757	945.000
3646	946	RoBERTa-base	random	160	0.616	0.606	946.000
3647	947	DeBERTa-large	random	160	0.751	0.750	947.000
3648	948	RoBERTa-base	random	160	0.553	0.549	948.000
3649	949	RoBERTa-large	random	160	0.582	0.552	949.000
3650	950	RoBERTa-large	random	160	0.509	0.409	950.000
3651	951	BERT-large	random	160	0.576	0.556	951.000
3652	952	RoBERTa-base	random	160	0.567	0.550	952.000
3653	953	BERT-large	random	160	0.518	0.448	953.000
3654	954	BERT-large	random	160	0.551	0.534	954.000
3655	955	BERT-large	random	160	0.547	0.502	955.000
3656	956	BERT-base	random	160	0.533	0.480	956.000
3657	957	DeBERTa-base	random	160	0.564	0.547	957.000
3658	958	BERT-base	random	160	0.536	0.519	958.000
3659	959	DeBERTa-large	random	160	0.789	0.788	959.000
3660	960	BERT-large	random	170	0.611	0.595	960.000
3661	961	RoBERTa-large	random	170	0.560	0.508	961.000
3662	962	RoBERTa-large	random	170	0.460	0.385	962.000
3663	963	BERT-large	random	170	0.536	0.431	963.000
3664	964	BERT-base	random	170	0.496	0.438	964.000
3665	965	BERT-large	random	170	0.553	0.511	965.000
3666	966	RoBERTa-large	random	170	0.544	0.509	966.000
3667	967	BERT-large	random	170	0.604	0.580	967.000
3668	968	DeBERTa-base	random	170	0.538	0.483	968.000
3669	969	BERT-base	random	170	0.547	0.521	969.000
3670	970	BERT-large	random	170	0.567	0.543	970.000
3671	971	DeBERTa-base	random	170	0.549	0.488	971.000
3672	972	RoBERTa-large	random	170	0.598	0.571	972.000
3673	973	RoBERTa-large	random	170	0.533	0.458	973.000
3674	974	RoBERTa-large	random	170	0.436	0.349	974.000
3675	975	BERT-base	random	170	0.560	0.529	975.000
3676	976	BERT-large	random	170	0.518	0.419	976.000
3677	977	RoBERTa-large	random	170	0.529	0.487	977.000
3678	978	BERT-large	random	170	0.489	0.444	978.000
3679	979	BERT-base	random	170	0.531	0.477	979.000
3680	980	BERT-base	random	170	0.540	0.490	980.000
3681	981	DeBERTa-large	random	170	0.758	0.755	981.000
3682	982	DeBERTa-base	random	170	0.600	0.583	982.000
3683	983	DeBERTa-base	random	170	0.642	0.631	983.000
3684	984	DeBERTa-base	random	170	0.562	0.536	984.000
3685	985	DeBERTa-large	random	170	0.733	0.728	985.000
3686	986	RoBERTa-base	random	170	0.589	0.587	986.000
3687	987	RoBERTa-base	random	170	0.524	0.489	987.000
3688	988	DeBERTa-large	random	170	0.767	0.765	988.000
3689	989	DeBERTa-large	random	170	0.793	0.793	989.000
3690	990	DeBERTa-base	random	170	0.600	0.587	990.000
3691	991	RoBERTa-base	random	170	0.571	0.565	991.000
3692	992	DeBERTa-base	random	170	0.578	0.547	992.000
3693	993	BERT-base	random	170	0.576	0.544	993.000
3694	994	DeBERTa-large	random	170	0.744	0.740	994.000
3695	995	RoBERTa-base	random	170	0.587	0.576	995.000
3696	996	RoBERTa-base	random	170	0.576	0.557	996.000
3697	997	DeBERTa-large	random	170	0.780	0.778	997.000
3698	998	BERT-base	random	170	0.518	0.421	998.000
3699	999	DeBERTa-large	random	170	0.751	0.748	999.000
3700	1000	BERT-base	random	170	0.569	0.545	1000.000
3701	1001	DeBERTa-large	random	170	0.744	0.733	1001.000
3702	1002	RoBERTa-base	random	170	0.589	0.587	1002.000
3703	1003	RoBERTa-base	random	170	0.589	0.563	1003.000
3704	1004	DeBERTa-large	random	170	0.762	0.762	1004.000
3705	1005	DeBERTa-large	random	170	0.784	0.786	1005.000
3706	1006	RoBERTa-base	random	170	0.567	0.542	1006.000
3707	1007	BERT-base	random	170	0.509	0.425	1007.000
3708	1008	RoBERTa-large	random	170	0.498	0.440	1008.000
3709	1009	BERT-large	random	170	0.593	0.567	1009.000
3710	1010	DeBERTa-base	random	170	0.582	0.550	1010.000
3711	1011	DeBERTa-base	random	170	0.580	0.557	1011.000
3712	1012	RoBERTa-base	random	170	0.551	0.536	1012.000
3713	1013	BERT-large	random	170	0.580	0.566	1013.000
3714	1014	RoBERTa-base	random	170	0.582	0.562	1014.000
3715	1015	BERT-base	random	170	0.522	0.451	1015.000
3716	1016	RoBERTa-large	random	170	0.527	0.510	1016.000
3717	1017	DeBERTa-base	random	170	0.560	0.550	1017.000
3718	1018	RoBERTa-large	random	170	0.562	0.535	1018.000
3719	1019	BERT-large	random	170	0.582	0.572	1019.000
3720	1020	RoBERTa-base	random	180	0.604	0.598	1020.000
3721	1021	RoBERTa-large	random	180	0.604	0.569	1021.000
3722	1022	RoBERTa-base	random	180	0.547	0.534	1022.000
3723	1023	DeBERTa-base	random	180	0.600	0.582	1023.000
3724	1024	DeBERTa-base	random	180	0.587	0.580	1024.000
3725	1025	RoBERTa-large	random	180	0.518	0.485	1025.000
3726	1026	DeBERTa-large	random	180	0.789	0.788	1026.000
3727	1027	BERT-base	random	180	0.522	0.425	1027.000
3728	1028	DeBERTa-base	random	180	0.604	0.585	1028.000
3729	1029	BERT-large	random	180	0.571	0.548	1029.000
3730	1030	BERT-base	random	180	0.544	0.484	1030.000
3731	1031	DeBERTa-large	random	180	0.784	0.782	1031.000
3732	1032	BERT-base	random	180	0.564	0.534	1032.000
3733	1033	DeBERTa-large	random	180	0.762	0.757	1033.000
3734	1034	RoBERTa-base	random	180	0.547	0.496	1034.000
3735	1035	DeBERTa-base	random	180	0.582	0.551	1035.000
3736	1036	BERT-large	random	180	0.569	0.498	1036.000
3737	1037	BERT-base	random	180	0.489	0.407	1037.000
3738	1038	BERT-large	random	180	0.580	0.564	1038.000
3739	1039	DeBERTa-base	random	180	0.578	0.565	1039.000
3740	1040	BERT-large	random	180	0.607	0.597	1040.000
3741	1041	DeBERTa-large	random	180	0.747	0.744	1041.000
3742	1042	DeBERTa-large	random	180	0.804	0.804	1042.000
3743	1043	RoBERTa-base	random	180	0.576	0.560	1043.000
3744	1044	DeBERTa-base	random	180	0.544	0.480	1044.000
3745	1045	RoBERTa-base	random	180	0.589	0.583	1045.000
3746	1046	RoBERTa-large	random	180	0.547	0.541	1046.000
3747	1047	BERT-large	random	180	0.649	0.634	1047.000
3748	1048	RoBERTa-large	random	180	0.507	0.429	1048.000
3749	1049	BERT-base	random	180	0.576	0.537	1049.000
3750	1050	BERT-base	random	180	0.511	0.435	1050.000
3751	1051	BERT-base	random	180	0.560	0.537	1051.000
3752	1052	DeBERTa-base	random	180	0.540	0.526	1052.000
3753	1053	RoBERTa-base	random	180	0.578	0.569	1053.000
3754	1054	RoBERTa-large	random	180	0.553	0.457	1054.000
3755	1055	BERT-large	random	180	0.576	0.535	1055.000
3756	1056	RoBERTa-large	random	180	0.582	0.581	1056.000
3757	1057	BERT-base	random	180	0.544	0.482	1057.000
3758	1058	BERT-base	random	180	0.511	0.438	1058.000
3759	1059	BERT-base	random	180	0.536	0.483	1059.000
3760	1060	RoBERTa-base	random	180	0.569	0.543	1060.000
3761	1061	RoBERTa-large	random	180	0.598	0.597	1061.000
3762	1062	RoBERTa-large	random	180	0.509	0.459	1062.000
3763	1063	DeBERTa-large	random	180	0.747	0.738	1063.000
3764	1064	RoBERTa-large	random	180	0.529	0.431	1064.000
3765	1065	RoBERTa-base	random	180	0.544	0.535	1065.000
3766	1066	RoBERTa-large	random	180	0.531	0.501	1066.000
3767	1067	BERT-large	random	180	0.589	0.562	1067.000
3768	1068	DeBERTa-base	random	180	0.589	0.565	1068.000
3769	1069	DeBERTa-base	random	180	0.580	0.575	1069.000
3770	1070	DeBERTa-large	random	180	0.762	0.758	1070.000
3771	1071	DeBERTa-base	random	180	0.593	0.575	1071.000
3772	1072	BERT-large	random	180	0.602	0.585	1072.000
3773	1073	DeBERTa-large	random	180	0.778	0.776	1073.000
3774	1074	BERT-large	random	180	0.591	0.584	1074.000
3775	1075	DeBERTa-large	random	180	0.782	0.782	1075.000
3776	1076	RoBERTa-base	random	180	0.560	0.549	1076.000
3777	1077	RoBERTa-base	random	180	0.591	0.567	1077.000
3778	1078	DeBERTa-large	random	180	0.753	0.755	1078.000
3779	1079	BERT-large	random	180	0.527	0.454	1079.000
3780	1080	RoBERTa-base	random	190	0.587	0.577	1080.000
3781	1081	RoBERTa-large	random	190	0.593	0.569	1081.000
3782	1082	DeBERTa-large	random	190	0.804	0.804	1082.000
3783	1083	DeBERTa-base	random	190	0.591	0.562	1083.000
3784	1084	BERT-base	random	190	0.536	0.518	1084.000
3785	1085	DeBERTa-large	random	190	0.827	0.827	1085.000
3786	1086	BERT-base	random	190	0.533	0.443	1086.000
3787	1087	RoBERTa-large	random	190	0.531	0.522	1087.000
3788	1088	DeBERTa-large	random	190	0.793	0.794	1088.000
3789	1089	DeBERTa-base	random	190	0.622	0.607	1089.000
3790	1090	BERT-base	random	190	0.549	0.512	1090.000
3791	1091	BERT-large	random	190	0.564	0.512	1091.000
3792	1092	DeBERTa-base	random	190	0.584	0.566	1092.000
3793	1093	BERT-large	random	190	0.576	0.524	1093.000
3794	1094	DeBERTa-large	random	190	0.764	0.765	1094.000
3795	1095	RoBERTa-base	random	190	0.607	0.600	1095.000
3796	1096	RoBERTa-large	random	190	0.482	0.431	1096.000
3797	1097	RoBERTa-base	random	190	0.569	0.547	1097.000
3798	1098	DeBERTa-base	random	190	0.582	0.579	1098.000
3799	1099	RoBERTa-base	random	190	0.549	0.526	1099.000
3800	1100	BERT-large	random	190	0.609	0.577	1100.000
3801	1101	RoBERTa-base	random	190	0.551	0.508	1101.000
3802	1102	BERT-large	random	190	0.544	0.502	1102.000
3803	1103	BERT-large	random	190	0.549	0.492	1103.000
3804	1104	RoBERTa-base	random	190	0.584	0.565	1104.000
3805	1105	DeBERTa-base	random	190	0.591	0.568	1105.000
3806	1106	RoBERTa-large	random	190	0.502	0.474	1106.000
3807	1107	DeBERTa-large	random	190	0.787	0.785	1107.000
3808	1108	RoBERTa-base	random	190	0.544	0.536	1108.000
3809	1109	DeBERTa-large	random	190	0.758	0.753	1109.000
3810	1110	DeBERTa-base	random	190	0.562	0.515	1110.000
3811	1111	DeBERTa-base	random	190	0.651	0.642	1111.000
3812	1112	BERT-base	random	190	0.562	0.517	1112.000
3813	1113	BERT-large	random	190	0.602	0.588	1113.000
3814	1114	DeBERTa-large	random	190	0.731	0.723	1114.000
3815	1115	RoBERTa-base	random	190	0.624	0.616	1115.000
3816	1116	BERT-base	random	190	0.520	0.451	1116.000
3817	1117	RoBERTa-large	random	190	0.560	0.500	1117.000
3818	1118	BERT-large	random	190	0.616	0.599	1118.000
3819	1119	BERT-base	random	190	0.533	0.459	1119.000
3820	1120	DeBERTa-large	random	190	0.782	0.781	1120.000
3821	1121	BERT-base	random	190	0.556	0.514	1121.000
3822	1122	DeBERTa-base	random	190	0.598	0.579	1122.000
3823	1123	DeBERTa-base	random	190	0.656	0.644	1123.000
3824	1124	RoBERTa-large	random	190	0.564	0.505	1124.000
3825	1125	RoBERTa-large	random	190	0.527	0.507	1125.000
3826	1126	DeBERTa-large	random	190	0.771	0.766	1126.000
3827	1127	RoBERTa-base	random	190	0.567	0.551	1127.000
3828	1128	BERT-base	random	190	0.516	0.434	1128.000
3829	1129	BERT-large	random	190	0.618	0.608	1129.000
3830	1130	BERT-large	random	190	0.607	0.601	1130.000
3831	1131	RoBERTa-large	random	190	0.529	0.435	1131.000
3832	1132	DeBERTa-base	random	190	0.589	0.559	1132.000
3833	1133	DeBERTa-large	random	190	0.756	0.750	1133.000
3834	1134	RoBERTa-base	random	190	0.591	0.575	1134.000
3835	1135	BERT-base	random	190	0.533	0.477	1135.000
3836	1136	RoBERTa-large	random	190	0.462	0.427	1136.000
3837	1137	BERT-base	random	190	0.538	0.487	1137.000
3838	1138	BERT-large	random	190	0.596	0.573	1138.000
3839	1139	RoBERTa-large	random	190	0.596	0.550	1139.000
3840	1140	BERT-base	random	200	0.493	0.424	1140.000
3841	1141	DeBERTa-base	random	200	0.616	0.607	1141.000
3842	1142	DeBERTa-base	random	200	0.624	0.606	1142.000
3843	1143	DeBERTa-base	random	200	0.629	0.627	1143.000
3844	1144	DeBERTa-base	random	200	0.642	0.640	1144.000
3845	1145	DeBERTa-base	random	200	0.636	0.622	1145.000
3846	1146	RoBERTa-large	random	200	0.573	0.547	1146.000
3847	1147	BERT-base	random	200	0.536	0.466	1147.000
3848	1148	BERT-base	random	200	0.567	0.530	1148.000
3849	1149	DeBERTa-base	random	200	0.584	0.553	1149.000
3850	1150	DeBERTa-base	random	200	0.622	0.606	1150.000
3851	1151	BERT-base	random	200	0.584	0.568	1151.000
3852	1152	DeBERTa-base	random	200	0.627	0.612	1152.000
3853	1153	DeBERTa-base	random	200	0.598	0.577	1153.000
3854	1154	BERT-base	random	200	0.533	0.483	1154.000
3855	1155	BERT-base	random	200	0.598	0.582	1155.000
3856	1156	BERT-base	random	200	0.504	0.430	1156.000
3857	1157	RoBERTa-large	random	200	0.622	0.603	1157.000
3858	1158	BERT-base	random	200	0.520	0.442	1158.000
3859	1159	BERT-base	random	200	0.547	0.479	1159.000
3860	1160	DeBERTa-base	random	200	0.622	0.605	1160.000
3861	1161	RoBERTa-base	random	200	0.600	0.599	1161.000
3862	1162	BERT-base	random	200	0.556	0.516	1162.000
3863	1163	RoBERTa-base	random	200	0.536	0.471	1163.000
3864	1164	RoBERTa-large	random	200	0.482	0.473	1164.000
3865	1165	BERT-large	random	200	0.562	0.504	1165.000
3866	1166	DeBERTa-large	random	200	0.807	0.806	1166.000
3867	1167	BERT-large	random	200	0.618	0.604	1167.000
3868	1168	DeBERTa-large	random	200	0.807	0.807	1168.000
3869	1169	RoBERTa-large	random	200	0.593	0.576	1169.000
3870	1170	RoBERTa-large	random	200	0.540	0.435	1170.000
3871	1171	BERT-large	random	200	0.611	0.584	1171.000
3872	1172	DeBERTa-large	random	200	0.742	0.740	1172.000
3873	1173	RoBERTa-base	random	200	0.582	0.570	1173.000
3874	1174	BERT-large	random	200	0.613	0.601	1174.000
3875	1175	RoBERTa-large	random	200	0.562	0.463	1175.000
3876	1176	DeBERTa-large	random	200	0.787	0.786	1176.000
3877	1177	BERT-large	random	200	0.598	0.580	1177.000
3878	1178	DeBERTa-large	random	200	0.782	0.782	1178.000
3879	1179	RoBERTa-large	random	200	0.520	0.521	1179.000
3880	1180	RoBERTa-base	random	200	0.562	0.548	1180.000
3881	1181	BERT-large	random	200	0.640	0.629	1181.000
3882	1182	DeBERTa-large	random	200	0.796	0.795	1182.000
3883	1183	BERT-large	random	200	0.631	0.617	1183.000
3884	1184	RoBERTa-large	random	200	0.558	0.473	1184.000
3885	1185	DeBERTa-large	random	200	0.764	0.763	1185.000
3886	1186	DeBERTa-large	random	200	0.758	0.750	1186.000
3887	1187	DeBERTa-large	random	200	0.798	0.798	1187.000
3888	1188	DeBERTa-large	random	200	0.782	0.780	1188.000
3889	1189	BERT-large	random	200	0.607	0.588	1189.000
3890	1190	RoBERTa-base	random	200	0.580	0.572	1190.000
3891	1191	BERT-large	random	200	0.596	0.554	1191.000
3892	1192	BERT-large	random	200	0.549	0.481	1192.000
3893	1193	RoBERTa-base	random	200	0.609	0.592	1193.000
3894	1194	RoBERTa-large	random	200	0.509	0.429	1194.000
3895	1195	RoBERTa-large	random	200	0.540	0.461	1195.000
3896	1196	RoBERTa-base	random	200	0.584	0.563	1196.000
3897	1197	RoBERTa-base	random	200	0.598	0.591	1197.000
3898	1198	RoBERTa-base	random	200	0.567	0.542	1198.000
3899	1199	RoBERTa-base	random	200	0.598	0.573	1199.000
3900	1200	BERT-large	random	210	0.578	0.553	1200.000
3901	1201	BERT-base	random	210	0.531	0.455	1201.000
3902	1202	BERT-base	random	210	0.520	0.437	1202.000
3903	1203	DeBERTa-base	random	210	0.647	0.647	1203.000
3904	1204	DeBERTa-large	random	210	0.771	0.769	1204.000
3905	1205	DeBERTa-large	random	210	0.796	0.794	1205.000
3906	1206	RoBERTa-large	random	210	0.640	0.639	1206.000
3907	1207	BERT-large	random	210	0.598	0.581	1207.000
3908	1208	DeBERTa-base	random	210	0.602	0.592	1208.000
3909	1209	DeBERTa-base	random	210	0.578	0.562	1209.000
3910	1210	RoBERTa-base	random	210	0.560	0.539	1210.000
3911	1211	RoBERTa-base	random	210	0.627	0.624	1211.000
3912	1212	BERT-base	random	210	0.562	0.519	1212.000
3913	1213	RoBERTa-large	random	210	0.600	0.583	1213.000
3914	1214	DeBERTa-large	random	210	0.764	0.764	1214.000
3915	1215	DeBERTa-large	random	210	0.784	0.782	1215.000
3916	1216	RoBERTa-large	random	210	0.622	0.614	1216.000
3917	1217	RoBERTa-large	random	210	0.533	0.431	1217.000
3918	1218	RoBERTa-large	random	210	0.518	0.454	1218.000
3919	1219	DeBERTa-large	random	210	0.789	0.788	1219.000
3920	1220	DeBERTa-large	random	210	0.780	0.777	1220.000
3921	1221	DeBERTa-base	random	210	0.631	0.622	1221.000
3922	1222	RoBERTa-base	random	210	0.631	0.625	1222.000
3923	1223	DeBERTa-base	random	210	0.676	0.669	1223.000
3924	1224	DeBERTa-large	random	210	0.796	0.796	1224.000
3925	1225	BERT-base	random	210	0.547	0.477	1225.000
3926	1226	RoBERTa-base	random	210	0.611	0.600	1226.000
3927	1227	BERT-base	random	210	0.587	0.551	1227.000
3928	1228	BERT-large	random	210	0.629	0.613	1228.000
3929	1229	DeBERTa-base	random	210	0.613	0.591	1229.000
3930	1230	RoBERTa-base	random	210	0.598	0.588	1230.000
3931	1231	BERT-large	random	210	0.549	0.463	1231.000
3932	1232	RoBERTa-base	random	210	0.560	0.547	1232.000
3933	1233	BERT-base	random	210	0.573	0.549	1233.000
3934	1234	BERT-large	random	210	0.607	0.586	1234.000
3935	1235	DeBERTa-base	random	210	0.653	0.646	1235.000
3936	1236	DeBERTa-base	random	210	0.564	0.525	1236.000
3937	1237	RoBERTa-large	random	210	0.582	0.510	1237.000
3938	1238	DeBERTa-large	random	210	0.811	0.810	1238.000
3939	1239	BERT-large	random	210	0.613	0.595	1239.000
3940	1240	RoBERTa-large	random	210	0.658	0.651	1240.000
3941	1241	RoBERTa-base	random	210	0.642	0.641	1241.000
3942	1242	DeBERTa-base	random	210	0.631	0.618	1242.000
3943	1243	BERT-large	random	210	0.624	0.606	1243.000
3944	1244	RoBERTa-base	random	210	0.576	0.562	1244.000
3945	1245	BERT-large	random	210	0.622	0.609	1245.000
3946	1246	RoBERTa-large	random	210	0.644	0.631	1246.000
3947	1247	BERT-base	random	210	0.553	0.510	1247.000
3948	1248	RoBERTa-base	random	210	0.587	0.551	1248.000
3949	1249	DeBERTa-large	random	210	0.789	0.788	1249.000
3950	1250	DeBERTa-base	random	210	0.638	0.626	1250.000
3951	1251	BERT-base	random	210	0.558	0.528	1251.000
3952	1252	RoBERTa-large	random	210	0.584	0.523	1252.000
3953	1253	BERT-large	random	210	0.598	0.568	1253.000
3954	1254	RoBERTa-large	random	210	0.533	0.472	1254.000
3955	1255	DeBERTa-large	random	210	0.809	0.808	1255.000
3956	1256	BERT-base	random	210	0.556	0.507	1256.000
3957	1257	RoBERTa-base	random	210	0.631	0.619	1257.000
3958	1258	BERT-base	random	210	0.533	0.449	1258.000
3959	1259	BERT-large	random	210	0.633	0.615	1259.000
3960	1260	DeBERTa-large	random	220	0.796	0.796	1260.000
3961	1261	RoBERTa-large	random	220	0.593	0.577	1261.000
3962	1262	RoBERTa-base	random	220	0.593	0.565	1262.000
3963	1263	BERT-base	random	220	0.576	0.555	1263.000
3964	1264	DeBERTa-large	random	220	0.762	0.761	1264.000
3965	1265	DeBERTa-base	random	220	0.633	0.619	1265.000
3966	1266	DeBERTa-base	random	220	0.727	0.725	1266.000
3967	1267	DeBERTa-large	random	220	0.793	0.793	1267.000
3968	1268	RoBERTa-base	random	220	0.573	0.554	1268.000
3969	1269	DeBERTa-large	random	220	0.802	0.801	1269.000
3970	1270	RoBERTa-base	random	220	0.618	0.597	1270.000
3971	1271	RoBERTa-base	random	220	0.611	0.605	1271.000
3972	1272	RoBERTa-base	random	220	0.587	0.565	1272.000
3973	1273	DeBERTa-large	random	220	0.804	0.804	1273.000
3974	1274	BERT-base	random	220	0.538	0.444	1274.000
3975	1275	DeBERTa-large	random	220	0.816	0.815	1275.000
3976	1276	RoBERTa-base	random	220	0.567	0.542	1276.000
3977	1277	RoBERTa-base	random	220	0.593	0.585	1277.000
3978	1278	RoBERTa-base	random	220	0.609	0.601	1278.000
3979	1279	RoBERTa-base	random	220	0.596	0.578	1279.000
3980	1280	DeBERTa-large	random	220	0.784	0.783	1280.000
3981	1281	BERT-base	random	220	0.602	0.584	1281.000
3982	1282	DeBERTa-base	random	220	0.658	0.657	1282.000
3983	1283	RoBERTa-base	random	220	0.596	0.586	1283.000
3984	1284	DeBERTa-base	random	220	0.567	0.548	1284.000
3985	1285	DeBERTa-base	random	220	0.640	0.622	1285.000
3986	1286	DeBERTa-large	random	220	0.807	0.805	1286.000
3987	1287	DeBERTa-base	random	220	0.609	0.585	1287.000
3988	1288	BERT-base	random	220	0.513	0.441	1288.000
3989	1289	DeBERTa-base	random	220	0.620	0.609	1289.000
3990	1290	BERT-base	random	220	0.580	0.547	1290.000
3991	1291	RoBERTa-large	random	220	0.576	0.520	1291.000
3992	1292	BERT-large	random	220	0.580	0.558	1292.000
3993	1293	BERT-large	random	220	0.609	0.598	1293.000
3994	1294	BERT-base	random	220	0.533	0.457	1294.000
3995	1295	RoBERTa-large	random	220	0.587	0.590	1295.000
3996	1296	RoBERTa-large	random	220	0.536	0.457	1296.000
3997	1297	BERT-large	random	220	0.651	0.627	1297.000
3998	1298	DeBERTa-base	random	220	0.624	0.615	1298.000
3999	1299	DeBERTa-base	random	220	0.580	0.525	1299.000
4000	1300	BERT-large	random	220	0.642	0.626	1300.000
4001	1301	BERT-base	random	220	0.527	0.466	1301.000
4002	1302	BERT-base	random	220	0.538	0.482	1302.000
4003	1303	BERT-large	random	220	0.616	0.598	1303.000
4004	1304	RoBERTa-large	random	220	0.564	0.540	1304.000
4005	1305	RoBERTa-large	random	220	0.589	0.572	1305.000
4006	1306	DeBERTa-base	random	220	0.647	0.643	1306.000
4007	1307	BERT-large	random	220	0.598	0.572	1307.000
4008	1308	BERT-large	random	220	0.624	0.604	1308.000
4009	1309	BERT-large	random	220	0.607	0.582	1309.000
4010	1310	BERT-base	random	220	0.547	0.485	1310.000
4011	1311	RoBERTa-large	random	220	0.600	0.603	1311.000
