	Unnamed: 0	Model	Strategy	Instance	Acc	F1
1583	1583	RoBERTa-large	BADGE	240	0.336	0.171
1584	1584	RoBERTa-base	CAL	240	0.393	0.277
1585	1585	BERT-large	CAL	240	0.356	0.214
1586	1586	DeBERTa-large	CAL	240	0.396	0.288
1587	1587	BERT-large	CAL	240	0.369	0.242
1588	1588	BERT-large	CAL	240	0.400	0.284
1589	1589	BERT-large	Density	240	0.333	0.167
1590	1590	BERT-large	CAL	240	0.364	0.227
1591	1591	DeBERTa-large	CAL	240	0.418	0.313
1592	1592	DeBERTa-base	bertKM	240	0.338	0.176
1593	1593	DeBERTa-large	CAL	240	0.538	0.456
1594	1594	BERT-large	Entropy	240	0.353	0.214
1595	1595	DeBERTa-large	CAL	240	0.376	0.251
1596	1596	BERT-base	ALPS	240	0.333	0.167
1597	1597	BERT-base	CAL	240	0.336	0.172
1598	1598	BERT-large	CAL	240	0.413	0.305
1599	1599	RoBERTa-base	ALPS	240	0.444	0.345
1600	1600	RoBERTa-large	CAL	240	0.344	0.190
1601	1601	RoBERTa-large	CAL	240	0.340	0.189
1602	1602	BERT-large	CAL	240	0.362	0.224
1603	1603	RoBERTa-large	CAL	240	0.418	0.334
1604	1604	DeBERTa-large	BADGE	240	0.442	0.340
1605	1605	DeBERTa-large	Entropy	240	0.578	0.528
1606	1606	DeBERTa-large	Density	240	0.333	0.167
1607	1607	RoBERTa-base	CAL	240	0.409	0.299
1608	1608	RoBERTa-base	CAL	240	0.371	0.246
1609	1609	BERT-large	ALPS	240	0.338	0.177
1610	1610	BERT-base	bertKM	240	0.333	0.167
1611	1611	RoBERTa-base	CAL	240	0.389	0.274
1612	1612	DeBERTa-large	CAL	240	0.447	0.350
1613	1613	BERT-base	CAL	240	0.333	0.167
1614	1614	DeBERTa-large	CAL	240	0.509	0.403
1615	1615	BERT-large	CAL	240	0.344	0.191
1616	1616	DeBERTa-base	Density	240	0.333	0.167
1617	1617	BERT-large	BADGE	240	0.360	0.219
1618	1618	DeBERTa-base	CAL	240	0.331	0.166
1619	1619	RoBERTa-base	CAL	240	0.382	0.264
1620	1620	DeBERTa-base	CAL	250	0.338	0.177
1621	1621	DeBERTa-base	CAL	250	0.338	0.176
1622	1622	DeBERTa-large	CAL	250	0.498	0.392
1623	1623	DeBERTa-large	CAL	250	0.509	0.403
1624	1624	DeBERTa-base	Density	250	0.333	0.167
1625	1625	DeBERTa-base	CAL	250	0.340	0.186
1626	1626	RoBERTa-base	CAL	250	0.402	0.297
1627	1627	RoBERTa-base	CAL	250	0.360	0.222
1628	1628	DeBERTa-base	CAL	250	0.333	0.167
1629	1629	BERT-large	CAL	250	0.360	0.219
1630	1630	DeBERTa-base	CAL	250	0.333	0.175
1631	1631	BERT-large	Density	250	0.333	0.167
1632	1632	RoBERTa-base	CAL	250	0.360	0.225
1633	1633	RoBERTa-base	BADGE	250	0.371	0.253
1634	1634	RoBERTa-base	CAL	250	0.384	0.270
1635	1635	BERT-large	CAL	250	0.367	0.238
1636	1636	RoBERTa-base	Entropy	250	0.380	0.256
1637	1637	DeBERTa-base	CAL	250	0.338	0.177
1638	1638	BERT-large	ALPS	250	0.333	0.167
1639	1639	DeBERTa-large	CAL	250	0.489	0.395
1640	1640	DeBERTa-base	bertKM	250	0.333	0.167
1641	1641	DeBERTa-base	CAL	250	0.336	0.173
1642	1642	DeBERTa-large	Density	250	0.333	0.167
1643	1643	DeBERTa-base	CAL	250	0.333	0.169
1644	1644	DeBERTa-base	CAL	250	0.333	0.167
1645	1645	RoBERTa-base	CAL	250	0.393	0.282
1646	1646	RoBERTa-base	CAL	250	0.420	0.316
1647	1647	BERT-large	bertKM	250	0.387	0.269
1648	1648	DeBERTa-large	ALPS	250	0.473	0.370
1649	1649	RoBERTa-base	CAL	250	0.409	0.301
1650	1650	DeBERTa-base	ALPS	250	0.333	0.167
1651	1651	BERT-large	CAL	250	0.373	0.247
1652	1652	DeBERTa-large	CAL	250	0.522	0.415
1653	1653	RoBERTa-base	bertKM	250	0.349	0.199
1654	1654	DeBERTa-base	Entropy	250	0.356	0.211
1655	1655	RoBERTa-base	CAL	250	0.364	0.232
1656	1656	DeBERTa-large	BADGE	250	0.469	0.376
1657	1657	DeBERTa-base	BADGE	250	0.333	0.167
1658	1658	RoBERTa-large	Density	250	0.333	0.167
1659	1659	BERT-large	CAL	250	0.418	0.309
1660	1660	BERT-large	BADGE	250	0.353	0.207
1661	1661	RoBERTa-large	bertKM	250	0.349	0.214
1662	1662	BERT-base	ALPS	250	0.336	0.172
1663	1663	RoBERTa-large	CAL	250	0.393	0.279
1664	1664	BERT-base	BADGE	250	0.336	0.171
1665	1665	BERT-large	CAL	250	0.411	0.300
1666	1666	RoBERTa-large	CAL	250	0.349	0.202
1667	1667	BERT-base	CAL	250	0.336	0.172
1668	1668	BERT-large	CAL	250	0.347	0.194
1669	1669	BERT-large	CAL	250	0.413	0.305
1670	1670	BERT-base	CAL	250	0.333	0.167
1671	1671	RoBERTa-base	CAL	250	0.420	0.316
1672	1672	BERT-large	CAL	250	0.362	0.223
1673	1673	RoBERTa-base	CAL	250	0.384	0.263
1674	1674	BERT-large	CAL	250	0.398	0.280
1675	1675	DeBERTa-large	CAL	250	0.471	0.383
1676	1676	BERT-base	CAL	250	0.333	0.167
1677	1677	BERT-base	Entropy	250	0.333	0.167
1678	1678	RoBERTa-large	BADGE	250	0.351	0.206
1679	1679	DeBERTa-large	CAL	250	0.460	0.364
1680	1680	DeBERTa-large	CAL	250	0.458	0.361
1681	1681	BERT-base	CAL	250	0.336	0.171
1682	1682	BERT-base	CAL	250	0.333	0.167
1683	1683	BERT-base	CAL	250	0.333	0.167
1684	1684	BERT-large	Entropy	250	0.344	0.192
1685	1685	BERT-base	CAL	250	0.333	0.167
1686	1686	BERT-base	CAL	250	0.333	0.167
1687	1687	BERT-base	CAL	250	0.333	0.167
1688	1688	DeBERTa-large	CAL	250	0.371	0.241
1689	1689	BERT-base	bertKM	250	0.333	0.167
1690	1690	DeBERTa-large	Entropy	250	0.596	0.544
1691	1691	RoBERTa-base	Density	250	0.333	0.167
1692	1692	RoBERTa-large	CAL	250	0.353	0.219
1693	1693	RoBERTa-large	CAL	250	0.351	0.209
1694	1694	RoBERTa-large	CAL	250	0.360	0.223
1695	1695	DeBERTa-large	CAL	250	0.498	0.393
1696	1696	BERT-base	CAL	250	0.333	0.167
1697	1697	RoBERTa-large	CAL	250	0.402	0.293
1698	1698	DeBERTa-base	CAL	250	0.331	0.166
1699	1699	RoBERTa-base	ALPS	250	0.398	0.285
1700	1700	RoBERTa-large	ALPS	250	0.344	0.193
1701	1701	RoBERTa-large	CAL	250	0.367	0.242
1702	1702	DeBERTa-large	CAL	250	0.502	0.412
1703	1703	DeBERTa-large	bertKM	250	0.442	0.355
1704	1704	RoBERTa-large	Entropy	250	0.333	0.167
1705	1705	RoBERTa-large	CAL	250	0.340	0.181
1706	1706	RoBERTa-large	CAL	250	0.371	0.269
1707	1707	BERT-large	CAL	250	0.376	0.248
1708	1708	BERT-base	Density	250	0.333	0.167
1709	1709	RoBERTa-large	CAL	250	0.333	0.167
1710	1710	BERT-base	CAL	260	0.333	0.167
1711	1711	RoBERTa-large	CAL	260	0.342	0.185
1712	1712	BERT-large	bertKM	260	0.336	0.171
1713	1713	RoBERTa-large	Density	260	0.333	0.167
1714	1714	BERT-base	CAL	260	0.333	0.167
1715	1715	RoBERTa-base	CAL	260	0.387	0.269
1716	1716	RoBERTa-large	CAL	260	0.391	0.280
1717	1717	BERT-base	CAL	260	0.333	0.167
1718	1718	RoBERTa-large	Entropy	260	0.418	0.307
1719	1719	DeBERTa-large	CAL	260	0.473	0.384
1720	1720	BERT-base	CAL	260	0.333	0.167
1721	1721	BERT-base	BADGE	260	0.333	0.167
1722	1722	RoBERTa-base	CAL	260	0.393	0.285
1723	1723	BERT-large	CAL	260	0.358	0.216
1724	1724	BERT-large	CAL	260	0.347	0.194
1725	1725	RoBERTa-large	CAL	260	0.353	0.210
1726	1726	RoBERTa-base	CAL	260	0.416	0.306
1727	1727	BERT-large	Entropy	260	0.340	0.184
1728	1728	DeBERTa-large	CAL	260	0.482	0.396
1729	1729	DeBERTa-large	Density	260	0.338	0.176
1730	1730	RoBERTa-base	CAL	260	0.420	0.313
1731	1731	RoBERTa-base	CAL	260	0.382	0.261
1732	1732	DeBERTa-base	CAL	260	0.336	0.172
1733	1733	BERT-large	CAL	260	0.402	0.287
1734	1734	DeBERTa-base	CAL	260	0.333	0.167
1735	1735	RoBERTa-large	CAL	260	0.433	0.339
1736	1736	DeBERTa-base	CAL	260	0.338	0.176
1737	1737	RoBERTa-large	bertKM	260	0.353	0.207
1738	1738	DeBERTa-large	CAL	260	0.476	0.371
1739	1739	BERT-base	CAL	260	0.344	0.190
1740	1740	BERT-large	Density	260	0.333	0.167
1741	1741	RoBERTa-large	CAL	260	0.369	0.239
1742	1742	BERT-base	CAL	260	0.336	0.171
1743	1743	DeBERTa-large	CAL	260	0.478	0.378
1744	1744	BERT-large	ALPS	260	0.333	0.167
1745	1745	DeBERTa-large	bertKM	260	0.471	0.390
1746	1746	DeBERTa-large	CAL	260	0.444	0.355
1747	1747	DeBERTa-base	CAL	260	0.333	0.167
1748	1748	BERT-large	CAL	260	0.378	0.254
1749	1749	DeBERTa-base	CAL	260	0.333	0.167
1750	1750	DeBERTa-base	CAL	260	0.333	0.171
1751	1751	DeBERTa-base	CAL	260	0.333	0.167
1752	1752	DeBERTa-large	CAL	260	0.538	0.472
1753	1753	RoBERTa-large	BADGE	260	0.367	0.238
1754	1754	DeBERTa-large	CAL	260	0.489	0.389
1755	1755	RoBERTa-base	BADGE	260	0.391	0.279
1756	1756	BERT-base	bertKM	260	0.333	0.167
1757	1757	BERT-large	CAL	260	0.364	0.227
1758	1758	BERT-base	CAL	260	0.333	0.167
1759	1759	BERT-large	CAL	260	0.336	0.172
1760	1760	BERT-base	CAL	260	0.349	0.199
1761	1761	DeBERTa-large	CAL	260	0.511	0.410
1762	1762	RoBERTa-base	ALPS	260	0.420	0.313
1763	1763	RoBERTa-base	CAL	260	0.362	0.234
1764	1764	BERT-base	ALPS	260	0.333	0.167
1765	1765	BERT-large	CAL	260	0.340	0.185
1766	1766	DeBERTa-base	ALPS	260	0.333	0.167
1767	1767	RoBERTa-base	CAL	260	0.364	0.236
1768	1768	DeBERTa-base	CAL	260	0.333	0.167
1769	1769	BERT-large	CAL	260	0.389	0.273
1770	1770	RoBERTa-large	CAL	260	0.367	0.244
1771	1771	RoBERTa-large	ALPS	260	0.333	0.167
1772	1772	DeBERTa-base	Density	260	0.333	0.167
1773	1773	DeBERTa-base	Entropy	260	0.349	0.199
1774	1774	RoBERTa-base	CAL	260	0.398	0.285
1775	1775	BERT-base	Entropy	260	0.333	0.167
1776	1776	BERT-large	CAL	260	0.376	0.248
1777	1777	RoBERTa-base	CAL	260	0.400	0.287
1778	1778	RoBERTa-base	Density	260	0.333	0.167
1779	1779	DeBERTa-large	Entropy	260	0.618	0.571
1780	1780	DeBERTa-large	CAL	260	0.553	0.471
1781	1781	RoBERTa-large	CAL	260	0.342	0.189
1782	1782	RoBERTa-large	CAL	260	0.362	0.226
1783	1783	BERT-base	CAL	260	0.333	0.167
1784	1784	DeBERTa-base	CAL	260	0.336	0.172
1785	1785	RoBERTa-large	CAL	260	0.364	0.251
1786	1786	DeBERTa-base	CAL	260	0.336	0.171
1787	1787	DeBERTa-large	BADGE	260	0.484	0.386
1788	1788	DeBERTa-base	bertKM	260	0.340	0.181
1789	1789	DeBERTa-large	CAL	260	0.502	0.423
1790	1790	RoBERTa-base	Entropy	260	0.404	0.293
1791	1791	RoBERTa-base	CAL	260	0.373	0.249
1792	1792	BERT-large	CAL	260	0.364	0.227
1793	1793	DeBERTa-base	BADGE	260	0.333	0.167
1794	1794	DeBERTa-large	ALPS	260	0.476	0.382
1795	1795	RoBERTa-base	bertKM	260	0.438	0.336
1796	1796	BERT-base	CAL	260	0.333	0.167
1797	1797	BERT-base	Density	260	0.333	0.167
1798	1798	RoBERTa-large	CAL	260	0.351	0.210
1799	1799	BERT-large	BADGE	260	0.336	0.171
1800	1800	BERT-base	CAL	270	0.336	0.172
1801	1801	DeBERTa-base	CAL	270	0.333	0.167
1802	1802	DeBERTa-large	Density	270	0.333	0.167
1803	1803	BERT-base	bertKM	270	0.336	0.171
1804	1804	DeBERTa-large	CAL	270	0.529	0.435
1805	1805	RoBERTa-base	BADGE	270	0.382	0.267
1806	1806	RoBERTa-base	CAL	270	0.402	0.290
1807	1807	DeBERTa-large	CAL	270	0.556	0.500
1808	1808	RoBERTa-large	CAL	270	0.333	0.167
1809	1809	RoBERTa-base	Density	270	0.333	0.167
1810	1810	BERT-base	CAL	270	0.336	0.176
1811	1811	BERT-base	CAL	270	0.333	0.167
1812	1812	DeBERTa-large	CAL	270	0.538	0.486
1813	1813	RoBERTa-large	bertKM	270	0.338	0.180
1814	1814	DeBERTa-large	CAL	270	0.504	0.397
1815	1815	RoBERTa-large	CAL	270	0.338	0.176
1816	1816	RoBERTa-base	CAL	270	0.402	0.290
1817	1817	DeBERTa-large	CAL	270	0.529	0.440
1818	1818	BERT-base	CAL	270	0.336	0.172
1819	1819	BERT-base	CAL	270	0.333	0.167
1820	1820	RoBERTa-base	CAL	270	0.367	0.234
1821	1821	RoBERTa-large	CAL	270	0.351	0.215
1822	1822	DeBERTa-base	CAL	270	0.333	0.167
1823	1823	BERT-base	ALPS	270	0.336	0.172
1824	1824	RoBERTa-large	Entropy	270	0.402	0.291
1825	1825	RoBERTa-base	CAL	270	0.360	0.230
1826	1826	RoBERTa-base	ALPS	270	0.389	0.271
1827	1827	DeBERTa-large	Entropy	270	0.624	0.591
1828	1828	DeBERTa-base	Entropy	270	0.353	0.208
1829	1829	RoBERTa-large	CAL	270	0.364	0.233
1830	1830	DeBERTa-large	CAL	270	0.542	0.431
1831	1831	BERT-base	CAL	270	0.336	0.172
1832	1832	RoBERTa-large	CAL	270	0.340	0.181
1833	1833	BERT-base	CAL	270	0.338	0.176
1834	1834	DeBERTa-base	CAL	270	0.342	0.189
1835	1835	DeBERTa-large	CAL	270	0.538	0.445
1836	1836	RoBERTa-large	Density	270	0.333	0.167
1837	1837	DeBERTa-large	CAL	270	0.529	0.451
1838	1838	BERT-base	CAL	270	0.409	0.303
1839	1839	DeBERTa-large	BADGE	270	0.431	0.331
1840	1840	DeBERTa-base	Density	270	0.333	0.167
1841	1841	RoBERTa-base	CAL	270	0.402	0.290
1842	1842	RoBERTa-large	CAL	270	0.344	0.190
1843	1843	DeBERTa-base	CAL	270	0.338	0.176
1844	1844	DeBERTa-base	BADGE	270	0.333	0.167
1845	1845	RoBERTa-large	BADGE	270	0.336	0.171
1846	1846	BERT-base	BADGE	270	0.333	0.167
1847	1847	DeBERTa-large	bertKM	270	0.453	0.383
1848	1848	BERT-base	Density	270	0.333	0.167
1849	1849	DeBERTa-base	CAL	270	0.331	0.166
1850	1850	RoBERTa-large	CAL	270	0.444	0.344
1851	1851	DeBERTa-base	CAL	270	0.333	0.167
1852	1852	DeBERTa-base	CAL	270	0.338	0.180
1853	1853	DeBERTa-base	bertKM	270	0.347	0.198
1854	1854	BERT-base	CAL	270	0.333	0.167
1855	1855	BERT-base	CAL	270	0.333	0.167
1856	1856	DeBERTa-large	ALPS	270	0.393	0.283
1857	1857	DeBERTa-base	CAL	270	0.336	0.171
1858	1858	DeBERTa-large	CAL	270	0.529	0.419
1859	1859	BERT-large	CAL	270	0.364	0.227
1860	1860	RoBERTa-large	ALPS	270	0.338	0.178
1861	1861	BERT-large	Entropy	270	0.353	0.217
1862	1862	BERT-base	Entropy	270	0.333	0.168
1863	1863	BERT-large	ALPS	270	0.333	0.167
1864	1864	RoBERTa-base	CAL	270	0.364	0.228
1865	1865	RoBERTa-large	CAL	270	0.413	0.315
1866	1866	BERT-large	CAL	270	0.391	0.271
1867	1867	BERT-large	CAL	270	0.373	0.247
1868	1868	BERT-large	CAL	270	0.387	0.264
1869	1869	RoBERTa-base	bertKM	270	0.402	0.291
1870	1870	BERT-large	BADGE	270	0.347	0.194
1871	1871	RoBERTa-large	CAL	270	0.336	0.171
1872	1872	RoBERTa-large	CAL	270	0.371	0.248
1873	1873	RoBERTa-base	CAL	270	0.400	0.295
1874	1874	RoBERTa-base	CAL	270	0.333	0.167
1875	1875	BERT-large	bertKM	270	0.367	0.231
1876	1876	BERT-large	CAL	270	0.347	0.198
1877	1877	BERT-large	CAL	270	0.389	0.267
1878	1878	BERT-large	CAL	270	0.349	0.199
1879	1879	DeBERTa-base	ALPS	270	0.333	0.167
1880	1880	BERT-large	CAL	270	0.424	0.317
1881	1881	RoBERTa-base	CAL	270	0.409	0.306
1882	1882	RoBERTa-base	CAL	270	0.373	0.249
1883	1883	BERT-large	CAL	270	0.420	0.307
1884	1884	DeBERTa-base	CAL	270	0.333	0.167
1885	1885	RoBERTa-base	Entropy	270	0.389	0.269
1886	1886	DeBERTa-base	CAL	270	0.336	0.172
1887	1887	BERT-large	Density	270	0.333	0.167
1888	1888	BERT-large	CAL	270	0.398	0.284
1889	1889	DeBERTa-large	CAL	270	0.538	0.458
1890	1890	RoBERTa-base	Entropy	280	0.393	0.278
1891	1891	BERT-base	CAL	280	0.333	0.167
1892	1892	DeBERTa-base	Density	280	0.333	0.167
1893	1893	DeBERTa-large	CAL	280	0.507	0.422
1894	1894	BERT-large	CAL	280	0.416	0.303
1895	1895	DeBERTa-base	CAL	280	0.333	0.167
1896	1896	BERT-large	CAL	280	0.378	0.249
1897	1897	RoBERTa-base	CAL	280	0.398	0.296
1898	1898	DeBERTa-base	bertKM	280	0.340	0.184
1899	1899	RoBERTa-base	CAL	280	0.411	0.303
1900	1900	DeBERTa-large	BADGE	280	0.529	0.435
1901	1901	RoBERTa-large	bertKM	280	0.367	0.236
1902	1902	RoBERTa-large	CAL	280	0.371	0.242
1903	1903	RoBERTa-large	CAL	280	0.338	0.183
1904	1904	DeBERTa-base	ALPS	280	0.333	0.167
1905	1905	RoBERTa-large	BADGE	280	0.349	0.214
1906	1906	BERT-large	ALPS	280	0.342	0.187
1907	1907	BERT-base	bertKM	280	0.336	0.171
1908	1908	RoBERTa-large	CAL	280	0.353	0.210
1909	1909	BERT-large	CAL	280	0.384	0.259
1910	1910	DeBERTa-large	CAL	280	0.464	0.367
1911	1911	DeBERTa-large	CAL	280	0.511	0.411
1912	1912	DeBERTa-base	CAL	280	0.333	0.167
1913	1913	BERT-base	ALPS	280	0.333	0.167
1914	1914	BERT-base	CAL	280	0.333	0.167
1915	1915	BERT-large	CAL	280	0.387	0.263
1916	1916	DeBERTa-large	CAL	280	0.507	0.449
1917	1917	BERT-large	Entropy	280	0.336	0.172
1918	1918	RoBERTa-base	CAL	280	0.364	0.230
1919	1919	BERT-large	BADGE	280	0.360	0.219
1920	1920	RoBERTa-base	BADGE	280	0.442	0.347
1921	1921	RoBERTa-base	CAL	280	0.362	0.230
1922	1922	BERT-large	CAL	280	0.353	0.208
1923	1923	DeBERTa-large	CAL	280	0.538	0.457
1924	1924	DeBERTa-large	ALPS	280	0.464	0.365
1925	1925	BERT-large	CAL	280	0.340	0.181
1926	1926	DeBERTa-large	CAL	280	0.567	0.471
1927	1927	RoBERTa-large	ALPS	280	0.333	0.167
1928	1928	RoBERTa-base	CAL	280	0.358	0.218
1929	1929	BERT-base	Density	280	0.333	0.167
1930	1930	BERT-base	CAL	280	0.336	0.171
1931	1931	DeBERTa-base	CAL	280	0.333	0.167
1932	1932	BERT-large	CAL	280	0.338	0.176
1933	1933	RoBERTa-large	CAL	280	0.353	0.210
1934	1934	BERT-base	CAL	280	0.333	0.167
1935	1935	DeBERTa-large	bertKM	280	0.482	0.395
1936	1936	DeBERTa-large	CAL	280	0.553	0.482
1937	1937	BERT-large	CAL	280	0.353	0.207
1938	1938	BERT-large	Density	280	0.333	0.167
1939	1939	RoBERTa-large	CAL	280	0.351	0.215
1940	1940	DeBERTa-large	Density	280	0.331	0.171
1941	1941	RoBERTa-base	CAL	280	0.402	0.294
1942	1942	DeBERTa-base	CAL	280	0.340	0.181
1943	1943	BERT-base	CAL	280	0.333	0.167
1944	1944	RoBERTa-large	CAL	280	0.404	0.313
1945	1945	DeBERTa-base	Entropy	280	0.349	0.202
1946	1946	BERT-base	CAL	280	0.340	0.181
1947	1947	BERT-base	BADGE	280	0.333	0.167
1948	1948	RoBERTa-large	CAL	280	0.353	0.207
1949	1949	BERT-large	CAL	280	0.407	0.290
1950	1950	BERT-large	CAL	280	0.371	0.238
1951	1951	DeBERTa-base	CAL	280	0.333	0.167
1952	1952	DeBERTa-base	BADGE	280	0.333	0.167
1953	1953	DeBERTa-base	CAL	280	0.338	0.176
1954	1954	BERT-base	CAL	280	0.333	0.167
1955	1955	RoBERTa-base	bertKM	280	0.398	0.286
1956	1956	DeBERTa-base	CAL	280	0.333	0.167
1957	1957	BERT-base	CAL	280	0.342	0.185
1958	1958	DeBERTa-large	CAL	280	0.496	0.421
1959	1959	BERT-base	CAL	280	0.349	0.199
1960	1960	BERT-base	CAL	280	0.333	0.167
1961	1961	DeBERTa-base	CAL	280	0.336	0.171
1962	1962	RoBERTa-base	CAL	280	0.371	0.244
1963	1963	BERT-base	Entropy	280	0.333	0.167
1964	1964	RoBERTa-base	CAL	280	0.398	0.286
1965	1965	RoBERTa-base	CAL	280	0.416	0.306
1966	1966	DeBERTa-base	CAL	280	0.336	0.171
1967	1967	RoBERTa-base	Density	280	0.333	0.167
1968	1968	RoBERTa-large	CAL	280	0.347	0.198
1969	1969	BERT-large	bertKM	280	0.362	0.223
1970	1970	DeBERTa-base	CAL	280	0.333	0.167
1971	1971	RoBERTa-base	ALPS	280	0.431	0.325
1972	1972	RoBERTa-large	Density	280	0.333	0.167
1973	1973	RoBERTa-large	Entropy	280	0.484	0.381
1974	1974	DeBERTa-large	Entropy	280	0.618	0.575
1975	1975	RoBERTa-large	CAL	280	0.353	0.207
1976	1976	RoBERTa-large	CAL	280	0.471	0.401
1977	1977	DeBERTa-large	CAL	280	0.513	0.416
1978	1978	RoBERTa-base	CAL	280	0.400	0.294
1979	1979	DeBERTa-large	CAL	280	0.569	0.489
1980	1980	RoBERTa-large	ALPS	290	0.336	0.172
1981	1981	BERT-base	CAL	290	0.333	0.167
1982	1982	DeBERTa-large	Entropy	290	0.551	0.466
1983	1983	BERT-base	BADGE	290	0.333	0.167
1984	1984	DeBERTa-large	CAL	290	0.511	0.464
1985	1985	RoBERTa-base	CAL	290	0.418	0.317
1986	1986	RoBERTa-large	Density	290	0.338	0.176
1987	1987	BERT-large	CAL	290	0.429	0.321
1988	1988	BERT-large	CAL	290	0.367	0.231
1989	1989	RoBERTa-large	CAL	290	0.380	0.254
1990	1990	BERT-base	CAL	290	0.336	0.171
1991	1991	RoBERTa-base	CAL	290	0.420	0.315
1992	1992	BERT-large	CAL	290	0.427	0.317
1993	1993	BERT-large	bertKM	290	0.382	0.260
1994	1994	DeBERTa-large	Density	290	0.333	0.167
1995	1995	BERT-base	bertKM	290	0.342	0.185
1996	1996	BERT-large	CAL	290	0.420	0.313
1997	1997	BERT-base	CAL	290	0.340	0.181
1998	1998	RoBERTa-base	Entropy	290	0.404	0.290
1999	1999	RoBERTa-large	CAL	290	0.353	0.207
2000	2000	BERT-base	CAL	290	0.333	0.167
2001	2001	DeBERTa-large	bertKM	290	0.491	0.414
2002	2002	DeBERTa-large	CAL	290	0.438	0.351
2003	2003	DeBERTa-base	CAL	290	0.333	0.168
2004	2004	DeBERTa-base	CAL	290	0.340	0.185
2005	2005	RoBERTa-base	CAL	290	0.378	0.258
2006	2006	DeBERTa-large	CAL	290	0.560	0.487
2007	2007	RoBERTa-base	BADGE	290	0.371	0.247
2008	2008	BERT-base	CAL	290	0.336	0.171
2009	2009	DeBERTa-large	CAL	290	0.564	0.474
2010	2010	RoBERTa-large	CAL	290	0.402	0.287
2011	2011	BERT-large	Entropy	290	0.340	0.182
2012	2012	DeBERTa-base	ALPS	290	0.333	0.167
2013	2013	BERT-base	CAL	290	0.336	0.171
2014	2014	DeBERTa-base	Entropy	290	0.351	0.203
2015	2015	DeBERTa-base	CAL	290	0.333	0.168
2016	2016	DeBERTa-base	Density	290	0.333	0.167
2017	2017	DeBERTa-base	bertKM	290	0.338	0.180
2018	2018	DeBERTa-base	CAL	290	0.338	0.180
2019	2019	DeBERTa-base	CAL	290	0.333	0.167
2020	2020	BERT-large	CAL	290	0.464	0.360
2021	2021	DeBERTa-base	CAL	290	0.333	0.167
2022	2022	DeBERTa-base	CAL	290	0.333	0.167
2023	2023	RoBERTa-large	Entropy	290	0.353	0.207
2024	2024	RoBERTa-large	CAL	290	0.333	0.167
2025	2025	BERT-large	ALPS	290	0.333	0.168
2026	2026	DeBERTa-base	CAL	290	0.338	0.176
2027	2027	RoBERTa-large	CAL	290	0.333	0.167
2028	2028	DeBERTa-base	CAL	290	0.333	0.167
2029	2029	RoBERTa-large	BADGE	290	0.342	0.186
2030	2030	DeBERTa-base	CAL	290	0.333	0.167
2031	2031	RoBERTa-large	bertKM	290	0.398	0.283
2032	2032	RoBERTa-large	CAL	290	0.358	0.221
2033	2033	RoBERTa-large	CAL	290	0.369	0.245
2034	2034	BERT-base	CAL	290	0.336	0.171
2035	2035	BERT-base	CAL	290	0.333	0.167
2036	2036	BERT-base	CAL	290	0.338	0.176
2037	2037	BERT-base	Entropy	290	0.336	0.172
2038	2038	DeBERTa-base	BADGE	290	0.333	0.167
2039	2039	DeBERTa-large	CAL	290	0.487	0.393
2040	2040	RoBERTa-large	CAL	290	0.396	0.282
2041	2041	DeBERTa-large	ALPS	290	0.496	0.398
2042	2042	RoBERTa-base	CAL	290	0.378	0.257
2043	2043	BERT-large	Density	290	0.333	0.167
2044	2044	RoBERTa-base	ALPS	290	0.398	0.285
2045	2045	BERT-large	CAL	290	0.362	0.223
2046	2046	BERT-large	CAL	290	0.373	0.242
2047	2047	BERT-large	CAL	290	0.333	0.167
2048	2048	RoBERTa-base	CAL	290	0.369	0.240
2049	2049	RoBERTa-base	CAL	290	0.389	0.272
2050	2050	DeBERTa-large	CAL	290	0.531	0.449
2051	2051	RoBERTa-base	CAL	290	0.442	0.340
2052	2052	BERT-base	CAL	290	0.333	0.167
2053	2053	RoBERTa-large	CAL	290	0.453	0.355
2054	2054	BERT-base	Density	290	0.333	0.167
2055	2055	BERT-large	BADGE	290	0.378	0.253
2056	2056	RoBERTa-base	Density	290	0.333	0.167
2057	2057	DeBERTa-large	CAL	290	0.498	0.405
2058	2058	BERT-large	CAL	290	0.373	0.242
2059	2059	RoBERTa-base	CAL	290	0.422	0.317
2060	2060	DeBERTa-large	CAL	290	0.473	0.375
2061	2061	RoBERTa-base	CAL	290	0.416	0.309
2062	2062	DeBERTa-large	CAL	290	0.531	0.425
2063	2063	RoBERTa-base	bertKM	290	0.396	0.284
2064	2064	RoBERTa-base	CAL	290	0.449	0.347
2065	2065	BERT-base	ALPS	290	0.333	0.167
2066	2066	RoBERTa-large	CAL	290	0.378	0.272
2067	2067	DeBERTa-large	BADGE	290	0.500	0.398
2068	2068	BERT-large	CAL	290	0.427	0.317
2069	2069	DeBERTa-large	CAL	290	0.469	0.373
2070	2070	DeBERTa-base	CAL	300	0.347	0.194
2071	2071	DeBERTa-large	Entropy	300	0.571	0.510
2072	2072	DeBERTa-large	bertKM	300	0.524	0.457
2073	2073	DeBERTa-large	CAL	300	0.547	0.434
2074	2074	BERT-large	CAL	300	0.333	0.168
2075	2075	BERT-large	CAL	300	0.427	0.320
2076	2076	DeBERTa-large	Density	300	0.333	0.167
2077	2077	BERT-large	CAL	300	0.411	0.299
