	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
1542	1542	BERT-base	CAL	240	0.376	0.272	
1543	1543	BERT-base	Density	240	0.329	0.169	
1544	1544	BERT-base	CAL	240	0.402	0.362	
1545	1545	DeBERTa-base	CAL	240	0.436	0.353	
1546	1546	RoBERTa-large	Entropy	240	0.420	0.361	
1547	1547	BERT-large	CAL	240	0.496	0.460	
1548	1548	BERT-base	Entropy	240	0.358	0.227	
1549	1549	BERT-base	CAL	240	0.360	0.277	
1550	1550	BERT-base	CAL	240	0.398	0.341	
1551	1551	RoBERTa-large	CAL	240	0.511	0.491	
1552	1552	DeBERTa-base	CAL	240	0.480	0.448	
1553	1553	DeBERTa-large	CAL	240	0.493	0.451	
1554	1554	RoBERTa-large	Density	240	0.329	0.190	
1555	1555	RoBERTa-base	CAL	240	0.460	0.438	
1556	1556	DeBERTa-large	bertKM	240	0.578	0.567	
1557	1557	RoBERTa-base	CAL	240	0.449	0.411	
1558	1558	BERT-base	BADGE	240	0.360	0.258	
1559	1559	RoBERTa-large	ALPS	240	0.462	0.446	
1560	1560	RoBERTa-large	CAL	240	0.529	0.526	
1561	1561	RoBERTa-base	CAL	240	0.449	0.387	
1562	1562	BERT-base	CAL	240	0.369	0.286	
1563	1563	DeBERTa-base	CAL	240	0.476	0.440	
1564	1564	RoBERTa-large	CAL	240	0.513	0.515	
1565	1565	DeBERTa-base	ALPS	240	0.422	0.358	
1566	1566	RoBERTa-large	bertKM	240	0.440	0.362	
1567	1567	RoBERTa-large	CAL	240	0.540	0.534	
1568	1568	BERT-large	CAL	240	0.478	0.452	
1569	1569	DeBERTa-base	CAL	240	0.442	0.356	
1570	1570	DeBERTa-base	CAL	240	0.440	0.351	
1571	1571	BERT-base	CAL	240	0.382	0.312	
1572	1572	RoBERTa-large	CAL	240	0.516	0.512	
1573	1573	DeBERTa-large	CAL	240	0.540	0.528	
1574	1574	BERT-base	CAL	240	0.391	0.311	
1575	1575	DeBERTa-base	CAL	240	0.427	0.349	
1576	1576	RoBERTa-base	CAL	240	0.469	0.461	
1577	1577	DeBERTa-base	CAL	240	0.418	0.338	
1578	1578	RoBERTa-base	Density	240	0.393	0.294	
1579	1579	DeBERTa-base	Entropy	240	0.407	0.318	
1580	1580	BERT-large	CAL	240	0.438	0.372	
1581	1581	RoBERTa-large	CAL	240	0.542	0.529	
1582	1582	RoBERTa-large	CAL	240	0.531	0.525	
1583	1583	RoBERTa-large	BADGE	240	0.496	0.479	
1584	1584	RoBERTa-base	CAL	240	0.462	0.409	
1585	1585	BERT-large	CAL	240	0.469	0.396	
1586	1586	DeBERTa-large	CAL	240	0.484	0.445	
1587	1587	BERT-large	CAL	240	0.449	0.375	
1588	1588	BERT-large	CAL	240	0.469	0.411	
1589	1589	BERT-large	Density	240	0.349	0.222	
1590	1590	BERT-large	CAL	240	0.458	0.428	
1591	1591	DeBERTa-large	CAL	240	0.518	0.446	
1592	1592	DeBERTa-base	bertKM	240	0.404	0.308	
1593	1593	DeBERTa-large	CAL	240	0.531	0.509	
1594	1594	BERT-large	Entropy	240	0.371	0.246	
1595	1595	DeBERTa-large	CAL	240	0.578	0.573	
1596	1596	BERT-base	ALPS	240	0.349	0.214	
1597	1597	BERT-base	CAL	240	0.373	0.272	
1598	1598	BERT-large	CAL	240	0.456	0.404	
1599	1599	RoBERTa-base	ALPS	240	0.464	0.436	
1600	1600	RoBERTa-large	CAL	240	0.496	0.482	
1601	1601	RoBERTa-large	CAL	240	0.438	0.376	
1602	1602	BERT-large	CAL	240	0.456	0.430	
1603	1603	RoBERTa-large	CAL	240	0.529	0.532	
1604	1604	DeBERTa-large	BADGE	240	0.522	0.488	
1605	1605	DeBERTa-large	Entropy	240	0.436	0.350	
1606	1606	DeBERTa-large	Density	240	0.340	0.181	
1607	1607	RoBERTa-base	CAL	240	0.527	0.521	
1608	1608	RoBERTa-base	CAL	240	0.493	0.475	
1609	1609	BERT-large	ALPS	240	0.398	0.301	
1610	1610	BERT-base	bertKM	240	0.347	0.213	
1611	1611	RoBERTa-base	CAL	240	0.440	0.404	
1612	1612	DeBERTa-large	CAL	240	0.489	0.429	
1613	1613	BERT-base	CAL	240	0.369	0.270	
1614	1614	DeBERTa-large	CAL	240	0.513	0.497	
1615	1615	BERT-large	CAL	240	0.416	0.335	
1616	1616	DeBERTa-base	Density	240	0.338	0.181	
1617	1617	BERT-large	BADGE	240	0.402	0.309	
1618	1618	DeBERTa-base	CAL	240	0.462	0.379	
1619	1619	RoBERTa-base	CAL	240	0.502	0.493	
1620	1620	DeBERTa-base	CAL	250	0.476	0.437	
1621	1621	DeBERTa-base	CAL	250	0.427	0.353	
1622	1622	DeBERTa-large	CAL	250	0.469	0.424	
1623	1623	DeBERTa-large	CAL	250	0.540	0.522	
1624	1624	DeBERTa-base	Density	250	0.358	0.226	
1625	1625	DeBERTa-base	CAL	250	0.464	0.423	
1626	1626	RoBERTa-base	CAL	250	0.493	0.463	
1627	1627	RoBERTa-base	CAL	250	0.418	0.341	
1628	1628	DeBERTa-base	CAL	250	0.411	0.324	
1629	1629	BERT-large	CAL	250	0.442	0.362	
1630	1630	DeBERTa-base	CAL	250	0.473	0.434	
1631	1631	BERT-large	Density	250	0.342	0.214	
1632	1632	RoBERTa-base	CAL	250	0.478	0.449	
1633	1633	RoBERTa-base	BADGE	250	0.453	0.392	
1634	1634	RoBERTa-base	CAL	250	0.451	0.403	
1635	1635	BERT-large	CAL	250	0.493	0.453	
1636	1636	RoBERTa-base	Entropy	250	0.509	0.506	
1637	1637	DeBERTa-base	CAL	250	0.467	0.403	
1638	1638	BERT-large	ALPS	250	0.409	0.327	
1639	1639	DeBERTa-large	CAL	250	0.476	0.436	
1640	1640	DeBERTa-base	bertKM	250	0.438	0.381	
1641	1641	DeBERTa-base	CAL	250	0.433	0.365	
1642	1642	DeBERTa-large	Density	250	0.349	0.202	
1643	1643	DeBERTa-base	CAL	250	0.480	0.449	
1644	1644	DeBERTa-base	CAL	250	0.418	0.327	
1645	1645	RoBERTa-base	CAL	250	0.449	0.411	
1646	1646	RoBERTa-base	CAL	250	0.447	0.370	
1647	1647	BERT-large	bertKM	250	0.418	0.330	
1648	1648	DeBERTa-large	ALPS	250	0.558	0.549	
1649	1649	RoBERTa-base	CAL	250	0.502	0.496	
1650	1650	DeBERTa-base	ALPS	250	0.427	0.371	
1651	1651	BERT-large	CAL	250	0.464	0.421	
1652	1652	DeBERTa-large	CAL	250	0.564	0.550	
1653	1653	RoBERTa-base	bertKM	250	0.436	0.382	
1654	1654	DeBERTa-base	Entropy	250	0.404	0.322	
1655	1655	RoBERTa-base	CAL	250	0.473	0.446	
1656	1656	DeBERTa-large	BADGE	250	0.493	0.453	
1657	1657	DeBERTa-base	BADGE	250	0.478	0.449	
1658	1658	RoBERTa-large	Density	250	0.338	0.188	
1659	1659	BERT-large	CAL	250	0.424	0.342	
1660	1660	BERT-large	BADGE	250	0.433	0.388	
1661	1661	RoBERTa-large	bertKM	250	0.507	0.458	
1662	1662	BERT-base	ALPS	250	0.351	0.230	
1663	1663	RoBERTa-large	CAL	250	0.482	0.472	
1664	1664	BERT-base	BADGE	250	0.360	0.247	
1665	1665	BERT-large	CAL	250	0.462	0.427	
1666	1666	RoBERTa-large	CAL	250	0.527	0.509	
1667	1667	BERT-base	CAL	250	0.398	0.330	
1668	1668	BERT-large	CAL	250	0.451	0.414	
1669	1669	BERT-large	CAL	250	0.429	0.357	
1670	1670	BERT-base	CAL	250	0.364	0.263	
1671	1671	RoBERTa-base	CAL	250	0.422	0.351	
1672	1672	BERT-large	CAL	250	0.436	0.361	
1673	1673	RoBERTa-base	CAL	250	0.462	0.417	
1674	1674	BERT-large	CAL	250	0.449	0.395	
1675	1675	DeBERTa-large	CAL	250	0.538	0.482	
1676	1676	BERT-base	CAL	250	0.396	0.356	
1677	1677	BERT-base	Entropy	250	0.353	0.218	
1678	1678	RoBERTa-large	BADGE	250	0.404	0.320	
1679	1679	DeBERTa-large	CAL	250	0.511	0.489	
1680	1680	DeBERTa-large	CAL	250	0.460	0.422	
1681	1681	BERT-base	CAL	250	0.367	0.283	
1682	1682	BERT-base	CAL	250	0.376	0.285	
1683	1683	BERT-base	CAL	250	0.389	0.303	
1684	1684	BERT-large	Entropy	250	0.378	0.265	
1685	1685	BERT-base	CAL	250	0.382	0.323	
1686	1686	BERT-base	CAL	250	0.382	0.308	
1687	1687	BERT-base	CAL	250	0.393	0.318	
1688	1688	DeBERTa-large	CAL	250	0.538	0.519	
1689	1689	BERT-base	bertKM	250	0.360	0.253	
1690	1690	DeBERTa-large	Entropy	250	0.449	0.397	
1691	1691	RoBERTa-base	Density	250	0.391	0.299	
1692	1692	RoBERTa-large	CAL	250	0.484	0.458	
1693	1693	RoBERTa-large	CAL	250	0.516	0.485	
1694	1694	RoBERTa-large	CAL	250	0.553	0.544	
1695	1695	DeBERTa-large	CAL	250	0.589	0.585	
1696	1696	BERT-base	CAL	250	0.404	0.341	
1697	1697	RoBERTa-large	CAL	250	0.513	0.507	
1698	1698	DeBERTa-base	CAL	250	0.431	0.359	
1699	1699	RoBERTa-base	ALPS	250	0.436	0.410	
1700	1700	RoBERTa-large	ALPS	250	0.449	0.414	
1701	1701	RoBERTa-large	CAL	250	0.476	0.441	
1702	1702	DeBERTa-large	CAL	250	0.527	0.516	
1703	1703	DeBERTa-large	bertKM	250	0.564	0.553	
1704	1704	RoBERTa-large	Entropy	250	0.436	0.387	
1705	1705	RoBERTa-large	CAL	250	0.487	0.455	
1706	1706	RoBERTa-large	CAL	250	0.542	0.531	
1707	1707	BERT-large	CAL	250	0.473	0.413	
1708	1708	BERT-base	Density	250	0.333	0.167	
1709	1709	RoBERTa-large	CAL	250	0.456	0.428	
1710	1710	BERT-base	CAL	260	0.407	0.335	
1711	1711	RoBERTa-large	CAL	260	0.549	0.529	
1712	1712	BERT-large	bertKM	260	0.449	0.367	
1713	1713	RoBERTa-large	Density	260	0.333	0.168	
1714	1714	BERT-base	CAL	260	0.369	0.279	
1715	1715	RoBERTa-base	CAL	260	0.453	0.417	
1716	1716	RoBERTa-large	CAL	260	0.464	0.437	
1717	1717	BERT-base	CAL	260	0.407	0.377	
1718	1718	RoBERTa-large	Entropy	260	0.396	0.310	
1719	1719	DeBERTa-large	CAL	260	0.569	0.549	
1720	1720	BERT-base	CAL	260	0.398	0.318	
1721	1721	BERT-base	BADGE	260	0.364	0.265	
1722	1722	RoBERTa-base	CAL	260	0.482	0.448	
1723	1723	BERT-large	CAL	260	0.458	0.382	
1724	1724	BERT-large	CAL	260	0.471	0.436	
1725	1725	RoBERTa-large	CAL	260	0.538	0.534	
1726	1726	RoBERTa-base	CAL	260	0.473	0.433	
1727	1727	BERT-large	Entropy	260	0.376	0.256	
1728	1728	DeBERTa-large	CAL	260	0.562	0.556	
1729	1729	DeBERTa-large	Density	260	0.329	0.180	
1730	1730	RoBERTa-base	CAL	260	0.489	0.478	
1731	1731	RoBERTa-base	CAL	260	0.440	0.394	
1732	1732	DeBERTa-base	CAL	260	0.416	0.338	
1733	1733	BERT-large	CAL	260	0.436	0.380	
1734	1734	DeBERTa-base	CAL	260	0.476	0.442	
1735	1735	RoBERTa-large	CAL	260	0.473	0.427	
1736	1736	DeBERTa-base	CAL	260	0.447	0.387	
1737	1737	RoBERTa-large	bertKM	260	0.478	0.398	
1738	1738	DeBERTa-large	CAL	260	0.571	0.561	
1739	1739	BERT-base	CAL	260	0.380	0.302	
1740	1740	BERT-large	Density	260	0.356	0.233	
1741	1741	RoBERTa-large	CAL	260	0.551	0.540	
1742	1742	BERT-base	CAL	260	0.364	0.268	
1743	1743	DeBERTa-large	CAL	260	0.549	0.538	
1744	1744	BERT-large	ALPS	260	0.449	0.393	
1745	1745	DeBERTa-large	bertKM	260	0.573	0.561	
1746	1746	DeBERTa-large	CAL	260	0.547	0.531	
1747	1747	DeBERTa-base	CAL	260	0.438	0.356	
1748	1748	BERT-large	CAL	260	0.424	0.351	
1749	1749	DeBERTa-base	CAL	260	0.427	0.346	
1750	1750	DeBERTa-base	CAL	260	0.484	0.453	
1751	1751	DeBERTa-base	CAL	260	0.478	0.423	
1752	1752	DeBERTa-large	CAL	260	0.493	0.441	
1753	1753	RoBERTa-large	BADGE	260	0.460	0.417	
1754	1754	DeBERTa-large	CAL	260	0.509	0.488	
1755	1755	RoBERTa-base	BADGE	260	0.469	0.445	
1756	1756	BERT-base	bertKM	260	0.349	0.219	
1757	1757	BERT-large	CAL	260	0.491	0.466	
1758	1758	BERT-base	CAL	260	0.400	0.329	
1759	1759	BERT-large	CAL	260	0.460	0.410	
1760	1760	BERT-base	CAL	260	0.398	0.329	
1761	1761	DeBERTa-large	CAL	260	0.520	0.511	
1762	1762	RoBERTa-base	ALPS	260	0.431	0.398	
1763	1763	RoBERTa-base	CAL	260	0.504	0.499	
1764	1764	BERT-base	ALPS	260	0.356	0.220	
1765	1765	BERT-large	CAL	260	0.447	0.389	
1766	1766	DeBERTa-base	ALPS	260	0.453	0.408	
1767	1767	RoBERTa-base	CAL	260	0.496	0.486	
1768	1768	DeBERTa-base	CAL	260	0.424	0.353	
1769	1769	BERT-large	CAL	260	0.453	0.370	
1770	1770	RoBERTa-large	CAL	260	0.524	0.526	
1771	1771	RoBERTa-large	ALPS	260	0.476	0.454	
1772	1772	DeBERTa-base	Density	260	0.351	0.203	
1773	1773	DeBERTa-base	Entropy	260	0.396	0.312	
1774	1774	RoBERTa-base	CAL	260	0.422	0.366	
1775	1775	BERT-base	Entropy	260	0.347	0.208	
1776	1776	BERT-large	CAL	260	0.462	0.416	
1777	1777	RoBERTa-base	CAL	260	0.436	0.358	
1778	1778	RoBERTa-base	Density	260	0.362	0.242	
1779	1779	DeBERTa-large	Entropy	260	0.442	0.389	
1780	1780	DeBERTa-large	CAL	260	0.531	0.507	
1781	1781	RoBERTa-large	CAL	260	0.504	0.489	
1782	1782	RoBERTa-large	CAL	260	0.449	0.368	
1783	1783	BERT-base	CAL	260	0.402	0.322	
1784	1784	DeBERTa-base	CAL	260	0.449	0.368	
1785	1785	RoBERTa-large	CAL	260	0.558	0.557	
1786	1786	DeBERTa-base	CAL	260	0.489	0.461	
1787	1787	DeBERTa-large	BADGE	260	0.496	0.463	
1788	1788	DeBERTa-base	bertKM	260	0.453	0.403	
1789	1789	DeBERTa-large	CAL	260	0.591	0.588	
1790	1790	RoBERTa-base	Entropy	260	0.509	0.499	
1791	1791	RoBERTa-base	CAL	260	0.451	0.401	
1792	1792	BERT-large	CAL	260	0.484	0.470	
1793	1793	DeBERTa-base	BADGE	260	0.498	0.476	
1794	1794	DeBERTa-large	ALPS	260	0.576	0.576	
1795	1795	RoBERTa-base	bertKM	260	0.449	0.407	
1796	1796	BERT-base	CAL	260	0.384	0.320	
1797	1797	BERT-base	Density	260	0.333	0.171	
1798	1798	RoBERTa-large	CAL	260	0.471	0.435	
1799	1799	BERT-large	BADGE	260	0.438	0.377	
1800	1800	BERT-base	CAL	270	0.402	0.327	
1801	1801	DeBERTa-base	CAL	270	0.447	0.383	
1802	1802	DeBERTa-large	Density	270	0.347	0.195	
1803	1803	BERT-base	bertKM	270	0.360	0.246	
1804	1804	DeBERTa-large	CAL	270	0.547	0.535	
1805	1805	RoBERTa-base	BADGE	270	0.431	0.370	
1806	1806	RoBERTa-base	CAL	270	0.453	0.396	
1807	1807	DeBERTa-large	CAL	270	0.538	0.514	
1808	1808	RoBERTa-large	CAL	270	0.542	0.533	
1809	1809	RoBERTa-base	Density	270	0.373	0.274	
1810	1810	BERT-base	CAL	270	0.418	0.392	
1811	1811	BERT-base	CAL	270	0.380	0.287	
1812	1812	DeBERTa-large	CAL	270	0.516	0.496	
1813	1813	RoBERTa-large	bertKM	270	0.522	0.499	
1814	1814	DeBERTa-large	CAL	270	0.511	0.462	
1815	1815	RoBERTa-large	CAL	270	0.509	0.473	
1816	1816	RoBERTa-base	CAL	270	0.447	0.375	
1817	1817	DeBERTa-large	CAL	270	0.540	0.527	
1818	1818	BERT-base	CAL	270	0.413	0.366	
1819	1819	BERT-base	CAL	270	0.413	0.375	
1820	1820	RoBERTa-base	CAL	270	0.516	0.509	
1821	1821	RoBERTa-large	CAL	270	0.524	0.506	
1822	1822	DeBERTa-base	CAL	270	0.447	0.373	
1823	1823	BERT-base	ALPS	270	0.344	0.201	
1824	1824	RoBERTa-large	Entropy	270	0.482	0.432	
1825	1825	RoBERTa-base	CAL	270	0.476	0.444	
1826	1826	RoBERTa-base	ALPS	270	0.449	0.417	
1827	1827	DeBERTa-large	Entropy	270	0.493	0.459	
1828	1828	DeBERTa-base	Entropy	270	0.384	0.277	
1829	1829	RoBERTa-large	CAL	270	0.553	0.556	
1830	1830	DeBERTa-large	CAL	270	0.560	0.552	
1831	1831	BERT-base	CAL	270	0.402	0.355	
1832	1832	RoBERTa-large	CAL	270	0.560	0.550	
1833	1833	BERT-base	CAL	270	0.367	0.271	
1834	1834	DeBERTa-base	CAL	270	0.476	0.428	
1835	1835	DeBERTa-large	CAL	270	0.418	0.346	
1836	1836	RoBERTa-large	Density	270	0.349	0.216	
1837	1837	DeBERTa-large	CAL	270	0.547	0.507	
1838	1838	BERT-base	CAL	270	0.389	0.309	
1839	1839	DeBERTa-large	BADGE	270	0.489	0.452	
1840	1840	DeBERTa-base	Density	270	0.342	0.185	
1841	1841	RoBERTa-base	CAL	270	0.420	0.342	
1842	1842	RoBERTa-large	CAL	270	0.513	0.491	
1843	1843	DeBERTa-base	CAL	270	0.416	0.332	
1844	1844	DeBERTa-base	BADGE	270	0.489	0.472	
1845	1845	RoBERTa-large	BADGE	270	0.440	0.369	
1846	1846	BERT-base	BADGE	270	0.362	0.241	
1847	1847	DeBERTa-large	bertKM	270	0.596	0.597	
1848	1848	BERT-base	Density	270	0.333	0.167	
1849	1849	DeBERTa-base	CAL	270	0.467	0.418	
1850	1850	RoBERTa-large	CAL	270	0.489	0.464	
1851	1851	DeBERTa-base	CAL	270	0.484	0.436	
1852	1852	DeBERTa-base	CAL	270	0.478	0.444	
1853	1853	DeBERTa-base	bertKM	270	0.460	0.419	
1854	1854	BERT-base	CAL	270	0.422	0.359	
1855	1855	BERT-base	CAL	270	0.389	0.321	
1856	1856	DeBERTa-large	ALPS	270	0.600	0.601	
1857	1857	DeBERTa-base	CAL	270	0.387	0.289	
1858	1858	DeBERTa-large	CAL	270	0.496	0.424	
1859	1859	BERT-large	CAL	270	0.487	0.457	
1860	1860	RoBERTa-large	ALPS	270	0.427	0.367	
1861	1861	BERT-large	Entropy	270	0.369	0.255	
1862	1862	BERT-base	Entropy	270	0.351	0.214	
1863	1863	BERT-large	ALPS	270	0.409	0.318	
1864	1864	RoBERTa-base	CAL	270	0.469	0.418	
1865	1865	RoBERTa-large	CAL	270	0.580	0.580	
1866	1866	BERT-large	CAL	270	0.429	0.373	
1867	1867	BERT-large	CAL	270	0.451	0.384	
1868	1868	BERT-large	CAL	270	0.453	0.410	
1869	1869	RoBERTa-base	bertKM	270	0.467	0.436	
1870	1870	BERT-large	BADGE	270	0.464	0.439	
1871	1871	RoBERTa-large	CAL	270	0.504	0.482	
1872	1872	RoBERTa-large	CAL	270	0.522	0.511	
1873	1873	RoBERTa-base	CAL	270	0.444	0.389	
1874	1874	RoBERTa-base	CAL	270	0.449	0.415	
1875	1875	BERT-large	bertKM	270	0.433	0.350	
1876	1876	BERT-large	CAL	270	0.480	0.454	
1877	1877	BERT-large	CAL	270	0.429	0.377	
1878	1878	BERT-large	CAL	270	0.464	0.410	
1879	1879	DeBERTa-base	ALPS	270	0.438	0.392	
1880	1880	BERT-large	CAL	270	0.433	0.353	
1881	1881	RoBERTa-base	CAL	270	0.424	0.366	
1882	1882	RoBERTa-base	CAL	270	0.467	0.434	
1883	1883	BERT-large	CAL	270	0.473	0.432	
1884	1884	DeBERTa-base	CAL	270	0.416	0.328	
1885	1885	RoBERTa-base	Entropy	270	0.453	0.427	
1886	1886	DeBERTa-base	CAL	270	0.469	0.401	
1887	1887	BERT-large	Density	270	0.358	0.232	
1888	1888	BERT-large	CAL	270	0.471	0.428	
1889	1889	DeBERTa-large	CAL	270	0.576	0.570	
1890	1890	RoBERTa-base	Entropy	280	0.431	0.388	
1891	1891	BERT-base	CAL	280	0.413	0.387	
1892	1892	DeBERTa-base	Density	280	0.349	0.203	
1893	1893	DeBERTa-large	CAL	280	0.598	0.601	
1894	1894	BERT-large	CAL	280	0.449	0.385	
1895	1895	DeBERTa-base	CAL	280	0.482	0.435	
1896	1896	BERT-large	CAL	280	0.447	0.380	
1897	1897	RoBERTa-base	CAL	280	0.471	0.456	
1898	1898	DeBERTa-base	bertKM	280	0.487	0.446	
1899	1899	RoBERTa-base	CAL	280	0.453	0.382	
1900	1900	DeBERTa-large	BADGE	280	0.556	0.550	
1901	1901	RoBERTa-large	bertKM	280	0.493	0.457	
1902	1902	RoBERTa-large	CAL	280	0.569	0.573	
1903	1903	RoBERTa-large	CAL	280	0.524	0.516	
1904	1904	DeBERTa-base	ALPS	280	0.462	0.418	
1905	1905	RoBERTa-large	BADGE	280	0.420	0.360	
1906	1906	BERT-large	ALPS	280	0.413	0.334	
1907	1907	BERT-base	bertKM	280	0.347	0.218	
1908	1908	RoBERTa-large	CAL	280	0.540	0.531	
1909	1909	BERT-large	CAL	280	0.427	0.361	
1910	1910	DeBERTa-large	CAL	280	0.538	0.501	
1911	1911	DeBERTa-large	CAL	280	0.551	0.514	
1912	1912	DeBERTa-base	CAL	280	0.467	0.393	
1913	1913	BERT-base	ALPS	280	0.351	0.234	
1914	1914	BERT-base	CAL	280	0.409	0.329	
1915	1915	BERT-large	CAL	280	0.449	0.392	
1916	1916	DeBERTa-large	CAL	280	0.551	0.549	
1917	1917	BERT-large	Entropy	280	0.380	0.277	
1918	1918	RoBERTa-base	CAL	280	0.489	0.471	
1919	1919	BERT-large	BADGE	280	0.444	0.392	
1920	1920	RoBERTa-base	BADGE	280	0.440	0.401	
1921	1921	RoBERTa-base	CAL	280	0.458	0.411	
1922	1922	BERT-large	CAL	280	0.478	0.425	
1923	1923	DeBERTa-large	CAL	280	0.569	0.558	
1924	1924	DeBERTa-large	ALPS	280	0.553	0.545	
1925	1925	BERT-large	CAL	280	0.429	0.350	
1926	1926	DeBERTa-large	CAL	280	0.540	0.534	
1927	1927	RoBERTa-large	ALPS	280	0.498	0.477	
1928	1928	RoBERTa-base	CAL	280	0.456	0.414	
1929	1929	BERT-base	Density	280	0.336	0.172	
1930	1930	BERT-base	CAL	280	0.429	0.366	
1931	1931	DeBERTa-base	CAL	280	0.462	0.395	
1932	1932	BERT-large	CAL	280	0.462	0.418	
1933	1933	RoBERTa-large	CAL	280	0.536	0.518	
1934	1934	BERT-base	CAL	280	0.396	0.345	
1935	1935	DeBERTa-large	bertKM	280	0.587	0.576	
1936	1936	DeBERTa-large	CAL	280	0.507	0.469	
1937	1937	BERT-large	CAL	280	0.471	0.450	
1938	1938	BERT-large	Density	280	0.371	0.267	
1939	1939	RoBERTa-large	CAL	280	0.580	0.582	
1940	1940	DeBERTa-large	Density	280	0.358	0.219	
1941	1941	RoBERTa-base	CAL	280	0.464	0.397	
1942	1942	DeBERTa-base	CAL	280	0.467	0.406	
1943	1943	BERT-base	CAL	280	0.389	0.329	
1944	1944	RoBERTa-large	CAL	280	0.544	0.534	
1945	1945	DeBERTa-base	Entropy	280	0.418	0.346	
1946	1946	BERT-base	CAL	280	0.396	0.311	
1947	1947	BERT-base	BADGE	280	0.371	0.283	
1948	1948	RoBERTa-large	CAL	280	0.444	0.434	
1949	1949	BERT-large	CAL	280	0.504	0.491	
1950	1950	BERT-large	CAL	280	0.460	0.395	
1951	1951	DeBERTa-base	CAL	280	0.482	0.433	
1952	1952	DeBERTa-base	BADGE	280	0.480	0.450	
1953	1953	DeBERTa-base	CAL	280	0.458	0.394	
1954	1954	BERT-base	CAL	280	0.371	0.302	
1955	1955	RoBERTa-base	bertKM	280	0.471	0.448	
1956	1956	DeBERTa-base	CAL	280	0.436	0.370	
1957	1957	BERT-base	CAL	280	0.400	0.322	
1958	1958	DeBERTa-large	CAL	280	0.531	0.515	
1959	1959	BERT-base	CAL	280	0.393	0.342	
1960	1960	BERT-base	CAL	280	0.433	0.373	
1961	1961	DeBERTa-base	CAL	280	0.473	0.437	
1962	1962	RoBERTa-base	CAL	280	0.438	0.363	
1963	1963	BERT-base	Entropy	280	0.353	0.218	
1964	1964	RoBERTa-base	CAL	280	0.467	0.429	
1965	1965	RoBERTa-base	CAL	280	0.449	0.401	
1966	1966	DeBERTa-base	CAL	280	0.496	0.457	
1967	1967	RoBERTa-base	Density	280	0.351	0.235	
1968	1968	RoBERTa-large	CAL	280	0.524	0.513	
1969	1969	BERT-large	bertKM	280	0.460	0.384	
1970	1970	DeBERTa-base	CAL	280	0.444	0.396	
1971	1971	RoBERTa-base	ALPS	280	0.458	0.430	
1972	1972	RoBERTa-large	Density	280	0.331	0.195	
1973	1973	RoBERTa-large	Entropy	280	0.418	0.349	
1974	1974	DeBERTa-large	Entropy	280	0.518	0.497	
1975	1975	RoBERTa-large	CAL	280	0.516	0.502	
1976	1976	RoBERTa-large	CAL	280	0.516	0.492	
1977	1977	DeBERTa-large	CAL	280	0.564	0.557	
1978	1978	RoBERTa-base	CAL	280	0.513	0.496	
1979	1979	DeBERTa-large	CAL	280	0.542	0.523	
1980	1980	RoBERTa-large	ALPS	290	0.489	0.470	
1981	1981	BERT-base	CAL	290	0.391	0.305	
1982	1982	DeBERTa-large	Entropy	290	0.507	0.480	
1983	1983	BERT-base	BADGE	290	0.373	0.276	
1984	1984	DeBERTa-large	CAL	290	0.587	0.587	
1985	1985	RoBERTa-base	CAL	290	0.511	0.501	
1986	1986	RoBERTa-large	Density	290	0.336	0.179	
1987	1987	BERT-large	CAL	290	0.498	0.474	
1988	1988	BERT-large	CAL	290	0.442	0.405	
1989	1989	RoBERTa-large	CAL	290	0.491	0.474	
1990	1990	BERT-base	CAL	290	0.400	0.325	
1991	1991	RoBERTa-base	CAL	290	0.458	0.408	
1992	1992	BERT-large	CAL	290	0.484	0.453	
1993	1993	BERT-large	bertKM	290	0.471	0.410	
1994	1994	DeBERTa-large	Density	290	0.378	0.256	
1995	1995	BERT-base	bertKM	290	0.362	0.255	
1996	1996	BERT-large	CAL	290	0.442	0.358	
1997	1997	BERT-base	CAL	290	0.404	0.360	
1998	1998	RoBERTa-base	Entropy	290	0.491	0.477	
1999	1999	RoBERTa-large	CAL	290	0.518	0.492	
2000	2000	BERT-base	CAL	290	0.447	0.386	
2001	2001	DeBERTa-large	bertKM	290	0.569	0.562	
2002	2002	DeBERTa-large	CAL	290	0.518	0.491	
2003	2003	DeBERTa-base	CAL	290	0.460	0.394	
2004	2004	DeBERTa-base	CAL	290	0.484	0.449	
2005	2005	RoBERTa-base	CAL	290	0.453	0.391	
2006	2006	DeBERTa-large	CAL	290	0.531	0.494	
2007	2007	RoBERTa-base	BADGE	290	0.411	0.359	
2008	2008	BERT-base	CAL	290	0.416	0.382	
2009	2009	DeBERTa-large	CAL	290	0.569	0.566	
2010	2010	RoBERTa-large	CAL	290	0.569	0.563	
2011	2011	BERT-large	Entropy	290	0.376	0.262	
2012	2012	DeBERTa-base	ALPS	290	0.478	0.447	
2013	2013	BERT-base	CAL	290	0.416	0.366	
2014	2014	DeBERTa-base	Entropy	290	0.391	0.292	
2015	2015	DeBERTa-base	CAL	290	0.471	0.387	
2016	2016	DeBERTa-base	Density	290	0.362	0.234	
2017	2017	DeBERTa-base	bertKM	290	0.467	0.433	
2018	2018	DeBERTa-base	CAL	290	0.509	0.491	
2019	2019	DeBERTa-base	CAL	290	0.456	0.409	
